Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
1333830;1000007038957193203;63806103232149;(-0.452, 0.125, -0.196);(-0.003, 0.022, 0.051, 0.998);VALID;(0.094, 0.030, 0.995);(0.000, 0.000, 0.000);67.875;VALID;(0.213, 0.013, 0.977);(-0.034, 0.000, 0.000);0.325;4.326;13.304;VALID;(0.035, 0.047, 0.998);(0.034, 0.000, 0.000);0.314;4.126;13.131;0.3595088;0
1333831;1000007038962196103;63806103232149;(-0.452, 0.125, -0.196);(-0.003, 0.022, 0.051, 0.998);VALID;(0.094, 0.031, 0.995);(0.000, 0.000, 0.000);67.875;VALID;(0.213, 0.013, 0.977);(-0.034, 0.000, 0.000);0.325;4.322;13.304;VALID;(0.035, 0.047, 0.998);(0.034, 0.000, 0.000);0.314;4.124;13.131;0.3602237;0
1333832;1000007038967195614;63806103232149;(-0.452, 0.125, -0.196);(-0.003, 0.022, 0.051, 0.998);VALID;(0.092, 0.031, 0.995);(0.000, 0.000, 0.000);67.875;VALID;(0.213, 0.013, 0.977);(-0.034, 0.000, 0.000);0.325;4.319;13.304;VALID;(0.034, 0.048, 0.998);(0.034, 0.000, 0.000);0.314;4.122;13.131;0.3602388;0
1333833;1000007038972195262;63806103232149;(-0.452, 0.125, -0.196);(-0.003, 0.022, 0.051, 0.998);VALID;(0.091, 0.031, 0.995);(0.000, 0.000, 0.000);67.875;VALID;(0.213, 0.014, 0.977);(-0.034, 0.000, 0.000);0.324;4.316;13.304;VALID;(0.034, 0.048, 0.998);(0.034, 0.000, 0.000);0.314;4.120;13.131;0.360287;0
1333834;1000007038977195046;63806103232170;(-0.452, 0.126, -0.196);(-0.003, 0.022, 0.050, 0.998);VALID;(0.090, 0.031, 0.995);(0.000, 0.000, 0.000);67.875;VALID;(0.212, 0.014, 0.977);(-0.034, 0.000, 0.000);0.324;4.313;13.304;VALID;(0.034, 0.048, 0.998);(0.034, 0.000, 0.000);0.314;4.117;13.131;0.3604904;0
1333835;1000007038982198427;63806103232170;(-0.452, 0.126, -0.196);(-0.003, 0.022, 0.050, 0.998);VALID;(0.087, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.212, 0.014, 0.977);(-0.034, 0.000, 0.000);0.324;4.310;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.313;4.110;13.131;0.3601832;0
1333836;1000007038987198390;63806103232170;(-0.452, 0.126, -0.196);(-0.003, 0.022, 0.050, 0.998);VALID;(0.087, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.212, 0.015, 0.977);(-0.034, 0.000, 0.000);0.324;4.306;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.313;4.110;13.131;0.3608937;0
1333837;1000007038992198380;63806103232170;(-0.452, 0.126, -0.196);(-0.003, 0.022, 0.050, 0.998);VALID;(0.088, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.212, 0.015, 0.977);(-0.034, 0.000, 0.000);0.323;4.300;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.313;4.108;13.131;0.3616378;0
1333838;1000007038997198369;63806103232191;(-0.452, 0.125, -0.196);(-0.004, 0.022, 0.050, 0.998);VALID;(0.088, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.212, 0.015, 0.977);(-0.034, 0.000, 0.000);0.323;4.296;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.313;4.107;13.131;0.3617748;0
1333839;1000007039002198385;63806103232191;(-0.452, 0.125, -0.196);(-0.004, 0.022, 0.050, 0.998);VALID;(0.087, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.212, 0.016, 0.977);(-0.034, 0.000, 0.000);0.323;4.294;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.313;4.106;13.131;0.3618509;0
1333840;1000007039007201726;63806103232191;(-0.452, 0.125, -0.196);(-0.004, 0.022, 0.050, 0.998);VALID;(0.087, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.016, 0.977);(-0.034, 0.000, 0.000);0.323;4.292;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.313;4.105;13.131;0.3619314;0
1333841;1000007039012204920;63806103232191;(-0.452, 0.125, -0.196);(-0.004, 0.022, 0.050, 0.998);VALID;(0.087, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.017, 0.977);(-0.034, 0.000, 0.000);0.322;4.289;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.103;13.131;0.3620365;0
1333842;1000007039017207968;63806103232211;(-0.452, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.087, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.017, 0.977);(-0.034, 0.000, 0.000);0.322;4.287;13.304;VALID;(0.033, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.102;13.131;0.3622158;0
1333843;1000007039022210952;63806103232211;(-0.452, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.087, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.322;4.285;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.099;13.131;0.3623532;0
1333844;1000007039027213925;63806103232211;(-0.452, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.086, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.322;4.283;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.096;13.131;0.3625096;0
1333845;1000007039032216888;63806103232211;(-0.452, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.322;4.280;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.094;13.131;0.3622652;0
1333846;1000007039037219841;63806103232229;(-0.451, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.083, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.322;4.278;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.093;13.131;0.3618967;0
1333847;1000007039042222784;63806103232229;(-0.451, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.082, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.277;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.092;13.131;0.361844;0
1333848;1000007039047225717;63806103232229;(-0.451, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.083, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.274;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.312;4.090;13.131;0.3620937;0
1333849;1000007039052228640;63806103232229;(-0.451, 0.125, -0.196);(-0.005, 0.023, 0.050, 0.998);VALID;(0.082, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.271;13.304;VALID;(0.032, 0.049, 0.998);(0.034, 0.000, 0.000);0.311;4.089;13.131;0.3620098;0
1333850;1000007039057228146;63806103232248;(-0.451, 0.125, -0.197);(-0.005, 0.024, 0.050, 0.998);VALID;(0.082, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.268;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.088;13.131;0.3622957;0
1333851;1000007039062227789;63806103232248;(-0.451, 0.125, -0.197);(-0.005, 0.024, 0.050, 0.998);VALID;(0.081, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.266;13.304;VALID;(0.032, 0.049, 0.998);(0.034, 0.000, 0.000);0.311;4.087;13.131;0.3623369;0
1333852;1000007039067227568;63806103232248;(-0.451, 0.125, -0.197);(-0.005, 0.024, 0.050, 0.998);VALID;(0.082, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.265;13.304;VALID;(0.032, 0.049, 0.998);(0.034, 0.000, 0.000);0.311;4.086;13.131;0.3625621;0
1333853;1000007039072227483;63806103232268;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.082, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.265;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.085;13.131;0.3627255;0
1333854;1000007039077227534;63806103232268;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.083, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.265;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.084;13.131;0.3628819;0
1333855;1000007039082227666;63806103232268;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.083, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.265;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.082;13.131;0.3630568;0
1333856;1000007039087227797;63806103232268;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.265;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.081;13.131;0.363061;0
1333857;1000007039092227927;63806103232269;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.264;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.079;13.131;0.3628579;0
1333858;1000007039097231410;63806103232289;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.321;4.264;13.304;VALID;(0.032, 0.048, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.3630086;0
1333859;1000007039102234746;63806103232289;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.211, 0.018, 0.977);(-0.034, 0.000, 0.000);0.320;4.263;13.304;VALID;(0.032, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.363218;0
1333860;1000007039107237935;63806103232289;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.320;4.261;13.304;VALID;(0.032, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.3635866;0
1333861;1000007039112240978;63806103232289;(-0.451, 0.126, -0.197);(-0.005, 0.025, 0.050, 0.998);VALID;(0.084, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.018, 0.977);(-0.034, 0.000, 0.000);0.320;4.259;13.304;VALID;(0.032, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.3638113;0
1333862;1000007039117243956;63806103232307;(-0.451, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.083, 0.033, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.259;13.304;VALID;(0.031, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.3635814;0
1333863;1000007039122246924;63806103232307;(-0.451, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.083, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.259;13.304;VALID;(0.031, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.3633896;0
1333864;1000007039127249854;63806103232307;(-0.451, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.082, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.259;13.304;VALID;(0.031, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.078;13.131;0.3628897;0
1333865;1000007039132252774;63806103232326;(-0.450, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.082, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.260;13.304;VALID;(0.030, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.079;13.131;0.3615626;0
1333866;1000007039137255684;63806103232326;(-0.450, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.081, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.261;13.304;VALID;(0.029, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.081;13.131;0.3600175;0
1333867;1000007039142258584;63806103232326;(-0.450, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.081, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.210, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.263;13.304;VALID;(0.029, 0.047, 0.998);(0.034, 0.000, 0.000);0.311;4.082;13.131;0.3589668;0
1333868;1000007039147258040;63806103232326;(-0.450, 0.126, -0.197);(-0.006, 0.026, 0.050, 0.998);VALID;(0.080, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.209, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.264;13.304;VALID;(0.028, 0.047, 0.999);(0.034, 0.000, 0.000);0.311;4.083;13.131;0.3581733;0.06154348
1333869;1000007039152257633;63806103232347;(-0.450, 0.126, -0.197);(-0.006, 0.027, 0.049, 0.998);VALID;(0.079, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.209, 0.017, 0.978);(-0.034, 0.000, 0.000);0.320;4.264;13.304;VALID;(0.027, 0.047, 0.999);(0.034, 0.000, 0.000);0.311;4.083;13.131;0.3581832;0.1204423
1333870;1000007039157257362;63806103232347;(-0.450, 0.126, -0.197);(-0.006, 0.027, 0.049, 0.998);VALID;(0.078, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.208, 0.017, 0.978);(-0.034, 0.000, 0.000);0.321;4.264;13.304;VALID;(0.027, 0.047, 0.999);(0.034, 0.000, 0.000);0.311;4.084;13.131;0.3579068;0.158939
1333871;1000007039162257227;63806103232347;(-0.450, 0.126, -0.197);(-0.006, 0.027, 0.049, 0.998);VALID;(0.078, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.208, 0.016, 0.978);(-0.034, 0.000, 0.000);0.321;4.264;13.304;VALID;(0.026, 0.047, 0.999);(0.034, 0.000, 0.000);0.311;4.085;13.131;0.3579975;0.1912843
1333872;1000007039167257228;63806103232347;(-0.450, 0.126, -0.197);(-0.006, 0.027, 0.049, 0.998);VALID;(0.079, 0.032, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.207, 0.016, 0.978);(-0.034, 0.000, 0.000);0.321;4.265;13.304;VALID;(0.026, 0.046, 0.999);(0.034, 0.000, 0.000);0.311;4.087;13.131;0.3585184;0.1018854
1333873;1000007039172257364;63806103232369;(-0.450, 0.126, -0.197);(-0.006, 0.028, 0.049, 0.998);VALID;(0.080, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.207, 0.016, 0.978);(-0.034, 0.000, 0.000);0.321;4.266;13.304;VALID;(0.026, 0.046, 0.999);(0.034, 0.000, 0.000);0.311;4.088;13.131;0.3590774;0.1061204
1333874;1000007039177257581;63806103232369;(-0.450, 0.126, -0.197);(-0.006, 0.028, 0.049, 0.998);VALID;(0.079, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.207, 0.016, 0.978);(-0.034, 0.000, 0.000);0.321;4.266;13.304;VALID;(0.026, 0.046, 0.999);(0.034, 0.000, 0.000);0.311;4.089;13.131;0.3589723;0
1333875;1000007039182257797;63806103232369;(-0.450, 0.126, -0.197);(-0.006, 0.028, 0.049, 0.998);VALID;(0.079, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.207, 0.016, 0.978);(-0.034, 0.000, 0.000);0.321;4.268;13.304;VALID;(0.026, 0.046, 0.999);(0.034, 0.000, 0.000);0.312;4.091;13.131;0.3587736;0
1333876;1000007039187261365;63806103232369;(-0.450, 0.126, -0.197);(-0.006, 0.028, 0.049, 0.998);VALID;(0.079, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.207, 0.015, 0.978);(-0.034, 0.000, 0.000);0.321;4.269;13.304;VALID;(0.025, 0.046, 0.999);(0.034, 0.000, 0.000);0.312;4.093;13.131;0.3586107;0.03383586
1333877;1000007039192264785;63806103232369;(-0.450, 0.126, -0.197);(-0.006, 0.028, 0.049, 0.998);VALID;(0.078, 0.031, 0.996);(0.000, 0.000, 0.000);67.875;VALID;(0.206, 0.015, 0.979);(-0.034, 0.000, 0.000);0.321;4.270;13.304;VALID;(0.025, 0.046, 0.999);(0.034, 0.000, 0.000);0.312;4.096;13.131;0.3594015;0
1333878;1000007039197268058;63806103232389;(-0.449, 0.125, -0.197);(-0.006, 0.029, 0.048, 0.998);VALID;(0.075, 0.031, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.206, 0.016, 0.979);(-0.034, 0.000, 0.000);0.322;4.277;13.304;VALID;(0.025, 0.046, 0.999);(0.034, 0.000, 0.000);0.312;4.100;13.131;0.3594218;0
1333879;1000007039202271184;63806103232389;(-0.449, 0.125, -0.197);(-0.006, 0.029, 0.048, 0.998);VALID;(0.073, 0.031, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.206, 0.016, 0.978);(-0.034, 0.000, 0.000);0.322;4.285;13.304;VALID;(0.024, 0.046, 0.999);(0.034, 0.000, 0.000);0.312;4.103;13.131;0.3583544;0
1333880;1000007039207274164;63806103232389;(-0.449, 0.125, -0.197);(-0.006, 0.029, 0.048, 0.998);VALID;(0.073, 0.031, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.206, 0.016, 0.978);(-0.034, 0.000, 0.000);0.322;4.290;13.304;VALID;(0.024, 0.045, 0.999);(0.034, 0.000, 0.000);0.313;4.105;13.131;0.3576681;0
1333881;1000007039212277107;63806103232389;(-0.449, 0.125, -0.197);(-0.006, 0.029, 0.048, 0.998);VALID;(0.074, 0.031, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.206, 0.016, 0.978);(-0.034, 0.000, 0.000);0.323;4.294;13.304;VALID;(0.024, 0.045, 0.999);(0.034, 0.000, 0.000);0.313;4.108;13.131;0.3576633;0
1333882;1000007039217280040;63806103232405;(-0.449, 0.125, -0.197);(-0.005, 0.030, 0.048, 0.998);VALID;(0.074, 0.031, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.206, 0.016, 0.978);(-0.034, 0.000, 0.000);0.323;4.295;13.304;VALID;(0.024, 0.045, 0.999);(0.034, 0.000, 0.000);0.313;4.112;13.131;0.3578193;0
1333883;1000007039222282963;63806103232405;(-0.449, 0.125, -0.197);(-0.005, 0.030, 0.048, 0.998);VALID;(0.074, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.205, 0.015, 0.979);(-0.034, 0.000, 0.000);0.323;4.296;13.304;VALID;(0.024, 0.045, 0.999);(0.034, 0.000, 0.000);0.313;4.115;13.131;0.3582328;0
1333884;1000007039227285876;63806103232405;(-0.449, 0.125, -0.197);(-0.005, 0.030, 0.048, 0.998);VALID;(0.073, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.205, 0.015, 0.979);(-0.034, 0.000, 0.000);0.323;4.299;13.304;VALID;(0.024, 0.044, 0.999);(0.034, 0.000, 0.000);0.314;4.118;13.131;0.3594195;0
1333885;1000007039232288779;63806103232425;(-0.449, 0.126, -0.197);(-0.005, 0.031, 0.048, 0.998);VALID;(0.073, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.205, 0.015, 0.979);(-0.034, 0.000, 0.000);0.324;4.307;13.304;VALID;(0.024, 0.044, 0.999);(0.034, 0.000, 0.000);0.314;4.123;13.131;0.3594114;0
1333886;1000007039237291672;63806103232425;(-0.449, 0.126, -0.197);(-0.005, 0.031, 0.048, 0.998);VALID;(0.074, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.205, 0.015, 0.979);(-0.034, 0.000, 0.000);0.324;4.312;13.304;VALID;(0.024, 0.044, 0.999);(0.034, 0.000, 0.000);0.314;4.128;13.131;0.3598717;0
1333887;1000007039242291229;63806103232425;(-0.449, 0.126, -0.197);(-0.005, 0.031, 0.048, 0.998);VALID;(0.075, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.205, 0.015, 0.979);(-0.034, 0.000, 0.000);0.324;4.316;13.304;VALID;(0.024, 0.043, 0.999);(0.034, 0.000, 0.000);0.315;4.130;13.131;0.3607727;0
1333888;1000007039247290923;63806103232425;(-0.449, 0.126, -0.197);(-0.005, 0.031, 0.048, 0.998);VALID;(0.075, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.204, 0.015, 0.979);(-0.034, 0.000, 0.000);0.324;4.315;13.304;VALID;(0.024, 0.043, 0.999);(0.034, 0.000, 0.000);0.315;4.131;13.131;0.36339;0
1333889;1000007039252290753;63806103232446;(-0.448, 0.126, -0.196);(-0.004, 0.033, 0.047, 0.998);VALID;(0.074, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.203, 0.016, 0.979);(-0.034, 0.000, 0.000);0.324;4.315;13.304;VALID;(0.025, 0.041, 0.999);(0.034, 0.000, 0.000);0.315;4.134;13.131;0.3667812;0
1333890;1000007039257290719;63806103232446;(-0.448, 0.126, -0.196);(-0.004, 0.033, 0.047, 0.998);VALID;(0.074, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.203, 0.016, 0.979);(-0.034, 0.000, 0.000);0.324;4.315;13.304;VALID;(0.025, 0.041, 0.999);(0.034, 0.000, 0.000);0.315;4.135;13.131;0.3672984;0
1333891;1000007039262290820;63806103232446;(-0.448, 0.126, -0.196);(-0.004, 0.033, 0.047, 0.998);VALID;(0.073, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.203, 0.016, 0.979);(-0.034, 0.000, 0.000);0.324;4.317;13.304;VALID;(0.024, 0.041, 0.999);(0.034, 0.000, 0.000);0.315;4.137;13.131;0.3671936;0
1333892;1000007039267291056;63806103232446;(-0.448, 0.126, -0.196);(-0.004, 0.033, 0.047, 0.998);VALID;(0.074, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.203, 0.017, 0.979);(-0.034, 0.000, 0.000);0.325;4.321;13.304;VALID;(0.024, 0.040, 0.999);(0.034, 0.000, 0.000);0.315;4.141;13.131;0.367163;0
1333893;1000007039272291372;63806103232467;(-0.448, 0.126, -0.196);(-0.004, 0.034, 0.046, 0.998);VALID;(0.074, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.203, 0.017, 0.979);(-0.034, 0.000, 0.000);0.325;4.324;13.304;VALID;(0.024, 0.040, 0.999);(0.034, 0.000, 0.000);0.316;4.144;13.131;0.36722;0
1333894;1000007039277291633;63806103232467;(-0.448, 0.126, -0.196);(-0.004, 0.034, 0.046, 0.998);VALID;(0.075, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.202, 0.017, 0.979);(-0.034, 0.000, 0.000);0.325;4.327;13.304;VALID;(0.024, 0.040, 0.999);(0.034, 0.000, 0.000);0.316;4.146;13.131;0.367821;0
1333895;1000007039282295192;63806103232467;(-0.448, 0.126, -0.196);(-0.004, 0.034, 0.046, 0.998);VALID;(0.075, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.202, 0.017, 0.979);(-0.034, 0.000, 0.000);0.326;4.331;13.304;VALID;(0.023, 0.039, 0.999);(0.034, 0.000, 0.000);0.316;4.149;13.131;0.3679588;0
1333896;1000007039287298603;63806103232467;(-0.448, 0.126, -0.196);(-0.004, 0.034, 0.046, 0.998);VALID;(0.075, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.201, 0.017, 0.979);(-0.034, 0.000, 0.000);0.326;4.335;13.304;VALID;(0.023, 0.039, 0.999);(0.034, 0.000, 0.000);0.316;4.151;13.131;0.3689513;0
1333897;1000007039292301867;63806103232485;(-0.448, 0.125, -0.195);(-0.003, 0.035, 0.046, 0.998);VALID;(0.076, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.201, 0.017, 0.979);(-0.034, 0.000, 0.000);0.326;4.337;13.304;VALID;(0.022, 0.038, 0.999);(0.034, 0.000, 0.000);0.316;4.151;13.131;0.3691707;0
1333898;1000007039297304985;63806103232485;(-0.448, 0.125, -0.195);(-0.003, 0.035, 0.046, 0.998);VALID;(0.074, 0.029, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.201, 0.019, 0.979);(-0.034, 0.000, 0.000);0.326;4.340;13.304;VALID;(0.022, 0.038, 0.999);(0.034, 0.000, 0.000);0.316;4.154;13.131;0.3682961;0
1333899;1000007039302307957;63806103232485;(-0.448, 0.125, -0.195);(-0.003, 0.035, 0.046, 0.998);VALID;(0.071, 0.030, 0.997);(0.000, 0.000, 0.000);67.875;VALID;(0.201, 0.020, 0.979);(-0.034, 0.000, 0.000);0.327;4.344;13.304;VALID;(0.020, 0.039, 0.999);(0.034, 0.000, 0.000);0.316;4.154;13.131;0.3648589;0
